Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1945786,2016-05-06,2015-03-30,8823041,1782254282,8823041,202,1083,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945786,SRX972469,6963,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887971,SAMN03326630,simple,3702,Arabidopsis thaliana,6963,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1743604A9D1158A5D11EC729C9E4977F,EE09E64F4951DD37829CF3D93A7CE2EA
SRR1945787,2016-05-06,2015-03-30,14157529,2859820858,14157529,202,1885,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945787,SRX972470,6966,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887969,SAMN03326631,simple,3702,Arabidopsis thaliana,6966,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1569386E5BEFD39ADA400D6E4EE85DFD,6AFB62CE1D686F16E5A9B2E4493770D8
SRR1945788,2016-05-06,2015-03-30,16744270,3382342540,16744270,202,2089,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945788,SRX972471,6967,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887968,SAMN03326632,simple,3702,Arabidopsis thaliana,6967,,,,,,,no,,,,,MPI-DB,SRA249184,,public,14522E5E388D45634EB85AC06533B847,E37C12DB7063B67B75E2936DC6A8191E
SRR1945789,2016-05-06,2015-03-30,19973079,2876123376,19973079,144,2021,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945789,SRX972472,6968,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS887970,SAMN03326633,simple,3702,Arabidopsis thaliana,6968,,,,,,,no,,,,,MPI-DB,SRA249184,,public,DA55BAA607A022861E299338E90EAAD9,498CF5A08C45AC4A0634E1206946F93C
SRR1945790,2016-05-06,2015-03-30,24125976,4873447152,24125976,202,3192,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945790,SRX972473,6969,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887967,SAMN03326634,simple,3702,Arabidopsis thaliana,6969,,,,,,,no,,,,,MPI-DB,SRA249184,,public,32B2AB32A1EBCB1C18CCC8CAE989CB5A,3CA2D81C95A47596327E320FB86CAC76
SRR1945791,2016-05-06,2015-03-30,7577206,1530595612,7577206,202,940,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945791,SRX972474,6970,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887966,SAMN03326635,simple,3702,Arabidopsis thaliana,6970,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A361B665CDB3796675135F4386F0B491,B852136D42155E48E01B6EC144B3B2DC
SRR1945792,2016-05-06,2015-03-30,32959846,6657888892,32959846,202,4210,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945792,SRX972475,6971,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887965,SAMN03326636,simple,3702,Arabidopsis thaliana,6971,,,,,,,no,,,,,MPI-DB,SRA249184,,public,63FA82CC7B926CFF23D98A8D4B21EBFC,115C6C016119292F6B36A5495CB1448F
SRR1945793,2016-05-06,2015-03-30,37122920,5642683840,37122920,152,2574,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945793,SRX972476,6973,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS887964,SAMN03326637,simple,3702,Arabidopsis thaliana,6973,,,,,,,no,,,,,MPI-DB,SRA249184,,public,26A26A58C3F9593F5961AB1FA2B0526F,58417FEC35C3F0EBCCE409016E32697E
SRR1945794,2016-05-06,2015-03-30,22632743,4979203460,22632743,220,3176,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945794,SRX972477,6974,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP056687,PRJNA273563,,273563,SRS887963,SAMN03326638,simple,3702,Arabidopsis thaliana,6974,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FCB30841216C59AC479EDB52362A9D17,CE9340E899F4C9F10E2EE9B9683248A0
SRR1945795,2016-05-06,2015-03-30,11518606,2326758412,11518606,202,1483,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945795,SRX972478,6975,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887962,SAMN03326639,simple,3702,Arabidopsis thaliana,6975,,,,,,,no,,,,,MPI-DB,SRA249184,,public,DF5A8C95D18EFF42BBBD13D1FB9449BB,B256F8C8C144B1FCD6FC3728773D9387
SRR1945796,2016-05-06,2015-03-30,33252918,6717089436,33252918,202,4368,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945796,SRX972479,6976,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887999,SAMN03326640,simple,3702,Arabidopsis thaliana,6976,,,,,,,no,,,,,MPI-DB,SRA249184,,public,2E84163C8C12741A167D283FE02ECFE1,B086A3688A948DEDCCC72AC939910869
SRR1945797,2016-05-06,2015-03-30,14332334,2895131468,14332334,202,1882,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945797,SRX972480,6979,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887959,SAMN03326641,simple,3702,Arabidopsis thaliana,6979,,,,,,,no,,,,,MPI-DB,SRA249184,,public,B7EC21742B7CC343379DAD1C35FF81AA,C2CB838057735E1D9992AE1027139647
SRR1945798,2016-05-06,2015-03-30,11488247,2320625894,11488247,202,1477,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945798,SRX972481,6981,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887986,SAMN03326642,simple,3702,Arabidopsis thaliana,6981,,,,,,,no,,,,,MPI-DB,SRA249184,,public,506FADE0FF0D4B3319AB852BFCD5610A,314511378CB89F977B001E41E79D3917
SRR1945799,2016-05-06,2015-03-30,6761812,1365886024,6761812,202,834,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945799,SRX972482,6982,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887987,SAMN03326643,simple,3702,Arabidopsis thaliana,6982,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E6BA717801973B2407DD2F404281C87F,5FF1443F7055CBB62D673CEB782B1BAC
SRR1945800,2016-05-06,2015-03-30,14478899,2924737598,14478899,202,1894,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945800,SRX972483,6984,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887985,SAMN03326644,simple,3702,Arabidopsis thaliana,6984,,,,,,,no,,,,,MPI-DB,SRA249184,,public,159B6283D7915547045BDB5224B1E767,E5943D84E24736B43B3BA5B35473D607
SRR1945801,2016-05-06,2015-03-30,13961306,2820183812,13961306,202,1864,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945801,SRX972484,6986,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887958,SAMN03326645,simple,3702,Arabidopsis thaliana,6986,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E2A36B8863DDF62866F73153518A1862,F794971155930D24B3734AC47E7F28AA
SRR1945802,2016-05-06,2015-03-30,8524299,1721908398,8524299,202,1070,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945802,SRX972485,6987,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887984,SAMN03326646,simple,3702,Arabidopsis thaliana,6987,,,,,,,no,,,,,MPI-DB,SRA249184,,public,F2AE6402706957DB6457FCED718450A6,1250257BEDA987047C3777DCC443F386
SRR1945803,2016-05-06,2015-03-30,9347634,1888222068,9347634,202,1170,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945803,SRX972486,6989,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887961,SAMN03326647,simple,3702,Arabidopsis thaliana,6989,,,,,,,no,,,,,MPI-DB,SRA249184,,public,668FF25129CD1718A7D9938C320F57CB,5F4238AE5AE920888E2B520892F15698
SRR1945804,2016-05-06,2015-03-30,12458066,2516529332,12458066,202,1609,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945804,SRX972487,6990,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887960,SAMN03326648,simple,3702,Arabidopsis thaliana,6990,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1B1B9E2E024D431A40458145C3D5765B,82AB53C797C912635D2E923B161136E5
SRR1945805,2016-05-06,2015-03-30,10482055,2117375110,10482055,202,1312,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945805,SRX972488,6992,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887957,SAMN03326649,simple,3702,Arabidopsis thaliana,6992,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E9621632F8714DA7D049F0977471A24C,5CF55DAC9EB7858D2EA623224D727218
SRR1945806,2016-05-06,2015-03-30,10448224,2110541248,10448224,202,1418,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945806,SRX972489,6997,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887956,SAMN03326650,simple,3702,Arabidopsis thaliana,6997,,,,,,,no,,,,,MPI-DB,SRA249184,,public,13C32EAD1DDDDCC90A772CF84B37570F,72C9476E43FFFC5E67ACA221D6A12473
SRR1945807,2016-05-06,2015-03-30,9051264,1828355328,9051264,202,1174,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945807,SRX972490,7000,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887954,SAMN03326651,simple,3702,Arabidopsis thaliana,7000,,,,,,,no,,,,,MPI-DB,SRA249184,,public,8D248EF0AB37B6B016B4B5E89B8569DD,7DB817589F71F6ABE33B8C0D6C9A0A87
SRR1945808,2016-05-06,2015-03-30,51451084,10393118968,51451084,202,7227,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945808,SRX972491,7002,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887953,SAMN03326652,simple,3702,Arabidopsis thaliana,7002,,,,,,,no,,,,,MPI-DB,SRA249184,,public,284648F6D6696221E8CFE4AEA165CD20,A71AFA74951098CFAE8CEE10E71E823A
SRR1945809,2016-05-06,2015-03-30,10547692,2130633784,10547692,202,1331,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945809,SRX972492,7003,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887952,SAMN03326653,simple,3702,Arabidopsis thaliana,7003,,,,,,,no,,,,,MPI-DB,SRA249184,,public,CC94DB003A23984F216DC646FBAAC06C,EA41243AC22B66977A536DFC576987B4
SRR1945810,2016-05-06,2015-03-30,9753320,1970170640,9753320,202,1232,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945810,SRX972493,7008,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887951,SAMN03326654,simple,3702,Arabidopsis thaliana,7008,,,,,,,no,,,,,MPI-DB,SRA249184,,public,904E1C34F3BC9AF1316D526D42DBBA5D,C5EC870694466D4ECC7EE263A996D8E6
SRR1945811,2016-05-06,2015-03-30,10573164,2135779128,10573164,202,1322,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945811,SRX972494,7013,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887955,SAMN03326655,simple,3702,Arabidopsis thaliana,7013,,,,,,,no,,,,,MPI-DB,SRA249184,,public,CA6D4ABDDDC0335F54B79657A29005E4,28259E348DAC0BF948FDD268F352AA54
SRR1945812,2016-05-06,2015-03-30,58742100,11865904200,58742100,202,8251,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945812,SRX972495,7014,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887943,SAMN03326656,simple,3702,Arabidopsis thaliana,7014,,,,,,,no,,,,,MPI-DB,SRA249184,,public,D71E4BA375B29E9E56C48E726FF66C67,C56D4662B285F54AFD35B68BDF5C29FD
SRR1945813,2016-05-06,2015-03-30,10355956,2091903112,10355956,202,1310,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945813,SRX972496,7025,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887944,SAMN03326657,simple,3702,Arabidopsis thaliana,7025,,,,,,,no,,,,,MPI-DB,SRA249184,,public,BB73C3FDC70C068A3EFCB27DD6A67B90,C90C87E64F4CF32A5941B628191068BA
SRR1945814,2016-05-06,2015-03-30,12304332,2485475064,12304332,202,1672,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945814,SRX972497,7026,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887949,SAMN03326658,simple,3702,Arabidopsis thaliana,7026,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C4EF61CEDB92E7AE0DEB796325B2FD43,023C8A23731D85E153B19B84CB27B2AC
SRR1945815,2016-05-06,2015-03-30,11376638,2298080876,11376638,202,1475,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945815,SRX972498,7028,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887950,SAMN03326659,simple,3702,Arabidopsis thaliana,7028,,,,,,,no,,,,,MPI-DB,SRA249184,,public,9E099551EF128157F15C048080FF2E7F,40EFA9C22A802C69125C4871940724D1
SRR1945816,2016-05-06,2015-03-30,8484263,1713821126,8484263,202,1075,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945816,SRX972499,7031,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887946,SAMN03326660,simple,3702,Arabidopsis thaliana,7031,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FF7330DF6123F88EABD51BE6A4348A6B,A6BF3BAC035C47F64CDCD3738490757D
SRR1945817,2016-05-06,2015-03-30,13372659,2701277118,13372659,202,1787,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945817,SRX972500,7033,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887948,SAMN03326661,simple,3702,Arabidopsis thaliana,7033,,,,,,,no,,,,,MPI-DB,SRA249184,,public,7E21528DADE81A80892DDB83B43F4BBA,1336CF70F9B6E3F50DF4F0E1091AA1DB
SRR1945818,2016-05-06,2015-03-30,15922078,3216259756,15922078,202,2060,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945818,SRX972501,7036,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887945,SAMN03326662,simple,3702,Arabidopsis thaliana,7036,,,,,,,no,,,,,MPI-DB,SRA249184,,public,40E267602EE7B959495FDA684F297414,47B4705BD13FC011B10EE2484C2F30C3
SRR1945819,2016-05-06,2015-03-30,29131339,2971396578,29131339,102,1160,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945819,SRX972502,7058,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887947,SAMN03326663,simple,3702,Arabidopsis thaliana,7058,,,,,,,no,,,,,MPI-DB,SRA249184,,public,B0FFD5FE5F2D9290B3D9227929F07C54,B4E646E66B0FE37F279790AE2ABC6D3B
SRR1945820,2016-05-06,2015-03-30,15309404,3092499608,15309404,202,1990,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945820,SRX972503,7061,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887942,SAMN03326664,simple,3702,Arabidopsis thaliana,7061,,,,,,,no,,,,,MPI-DB,SRA249184,,public,92CC05630A719FD8A0C78C7EF63C3C97,A65EA792C987D3D3C05E51B34006E1CC
SRR1945821,2016-05-06,2015-03-30,17494845,3533958690,17494845,202,2264,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945821,SRX972504,7062,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887941,SAMN03326665,simple,3702,Arabidopsis thaliana,7062,,,,,,,no,,,,,MPI-DB,SRA249184,,public,56C7DF0F5A14DD92492CBBB3837E49EB,7BF5941C7D345E3CF9573141262BAF10
SRR1945822,2016-05-06,2015-03-30,30928622,3154719444,30928622,102,1227,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945822,SRX972505,7063,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887939,SAMN03326666,simple,3702,Arabidopsis thaliana,7063,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FBB3090EA8DA400FF583700FAD25FC9A,F1E3EF658F4FEADA2BF28719DDCE21F4
SRR1945823,2016-05-06,2015-03-30,10623833,2146014266,10623833,202,1342,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945823,SRX972506,7064,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887940,SAMN03326667,simple,3702,Arabidopsis thaliana,7064,,,,,,,no,,,,,MPI-DB,SRA249184,,public,443B01940CF4CBA7F90836E0B30E1D7E,67396C743DF652D05D88D073136FDC5E
SRR1945824,2016-05-06,2015-03-30,25384421,2589210942,25384421,102,932,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945824,SRX972507,7067,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887936,SAMN03326668,simple,3702,Arabidopsis thaliana,7067,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1A997623BF6D8513737F1A3A3BBD2E1C,4BE5575C42B94BA15E8307DF2D5BA6E7
SRR1945825,2016-05-06,2015-03-30,6149386,1242175972,6149386,202,796,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945825,SRX972508,7068,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887937,SAMN03326669,simple,3702,Arabidopsis thaliana,7068,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A2E2220E68EFC8F0ED0E0878E96CD566,4E584FEA8DB6F4018DF447A88A04B081
SRR1945826,2016-05-06,2015-03-30,12183076,2460981352,12183076,202,1555,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945826,SRX972509,7071,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887938,SAMN03326670,simple,3702,Arabidopsis thaliana,7071,,,,,,,no,,,,,MPI-DB,SRA249184,,public,824B1DF5A6CA6DE3ADFFD7743699CFD0,68FEA0664BA8B174F54A400551E306CD
SRR1945827,2016-05-06,2015-03-30,9177233,1853801066,9177233,202,1156,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945827,SRX972510,7072,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887935,SAMN03326671,simple,3702,Arabidopsis thaliana,7072,,,,,,,no,,,,,MPI-DB,SRA249184,,public,75ADECD949E8CD826BAD09503E334CD8,196089232E7E2A7B27CA83A05225700D
SRR1945828,2016-05-06,2015-03-30,9909746,2001768692,9909746,202,1246,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945828,SRX972511,7077,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887934,SAMN03326672,simple,3702,Arabidopsis thaliana,7077,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E702B6663FEB2A6E19755D80FBBC3659,7227152B081370A7F0F18DD25FB52C4E
SRR1945829,2016-05-06,2015-03-30,31073234,6276793268,31073234,202,3927,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945829,SRX972512,7081,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887931,SAMN03326673,simple,3702,Arabidopsis thaliana,7081,,,,,,,no,,,,,MPI-DB,SRA249184,,public,6264C373B6320FB12F0FC6473D84BF6D,09166EBE0316DAEF6F7E485D955287BE
SRR1945830,2016-05-06,2015-03-30,11279327,2278424054,11279327,202,1437,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945830,SRX972513,7092,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887930,SAMN03326674,simple,3702,Arabidopsis thaliana,7092,,,,,,,no,,,,,MPI-DB,SRA249184,,public,2E54341E7E5732B0CB52CA45BBFE1573,C0BDBD084E54F3FC1E742E0B825A8562
SRR1945831,2016-05-06,2015-03-30,9177871,1835574200,9177871,200,1124,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945831,SRX972514,7094,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887933,SAMN03326675,simple,3702,Arabidopsis thaliana,7094,,,,,,,no,,,,,MPI-DB,SRA249184,,public,91C9AB51330763AE296A0B7C96E4BB4E,859BCA5D30B55333D639D4735849DF6F
SRR1945832,2016-05-06,2015-03-30,9672238,1953792076,9672238,202,1213,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945832,SRX972515,7096,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887932,SAMN03326676,simple,3702,Arabidopsis thaliana,7096,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C00274054D762DBA01D727C197723D16,8AA1F11A9A427D84B580F6F48763357C
SRR1945833,2016-05-06,2015-03-30,66190323,13370445246,66190323,202,9305,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945833,SRX972516,7102,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887928,SAMN03326677,simple,3702,Arabidopsis thaliana,7102,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1C38F709F73144A7CC4B6F14ADC8BC92,5D9476F4331675D260BD106CEE9F536A
SRR1945834,2016-05-06,2015-03-30,8917383,1801311366,8917383,202,1113,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945834,SRX972517,7103,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887927,SAMN03326678,simple,3702,Arabidopsis thaliana,7103,,,,,,,no,,,,,MPI-DB,SRA249184,,public,F8EA68A5880198AE78482E8E9C22FF91,687095AB7E549100BC1748826552A02C
SRR1945835,2016-05-06,2015-03-30,9607135,1940641270,9607135,202,1202,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945835,SRX972518,7106,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887929,SAMN03326679,simple,3702,Arabidopsis thaliana,7106,,,,,,,no,,,,,MPI-DB,SRA249184,,public,90ECDD5863A7C0D610BFA0570EF1AD0F,DED5E0594FE8ADC00965DB008890819D
SRR1945836,2016-05-06,2015-03-30,9518503,1922737606,9518503,202,1202,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945836,SRX972519,7107,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887926,SAMN03326680,simple,3702,Arabidopsis thaliana,7107,,,,,,,no,,,,,MPI-DB,SRA249184,,public,0E468681261400243E80D6D9785CB6D1,D4746A5806B27E5F1C9D5E21351AD18F
SRR1945837,2016-05-06,2015-03-30,9162998,1850925596,9162998,202,1155,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945837,SRX972520,7109,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887925,SAMN03326681,simple,3702,Arabidopsis thaliana,7109,,,,,,,no,,,,,MPI-DB,SRA249184,,public,50E1D06B369CBE03420372E83A184966,BAA253228F09E0930D42263CCC636B9B
SRR1945838,2016-05-06,2015-03-30,31471930,3210136860,31471930,102,1240,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1945838,SRX972521,7111,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887920,SAMN03326682,simple,3702,Arabidopsis thaliana,7111,,,,,,,no,,,,,MPI-DB,SRA249184,,public,578E4195F434917894BCD16C055621DB,38909EB29CB35D03E2CA8C3FC82CA295
